PRODUCT_NAME,DESCRIPTION,DESCRIPTION - Detail 1,DESCRIPTION - Detail 2,DESCRIPTION - Detail 3,STANDARD_COST,LIST_PRICE,QUANTITY,WAREHOUSE_NAME,,ADDRESS,,CITY,STATE,COUNTRY_NAME
Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,573.51,799.99,46,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,573.51,799.99,29,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Corsair CB-9060011-WW,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,573.51,799.99,63,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,715.72,798.26,86,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,715.72,798.26,74,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,715.72,798.26,170,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,715.72,798.26,158,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,715.72,798.26,146,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,715.72,798.26,134,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,715.72,798.26,122,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,715.72,798.26,110,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
MSI GTX 1080 TI AERO 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,715.72,798.26,98,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,682.09,790,86,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,682.09,790,74,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,682.09,790,170,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,682.09,790,158,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,682.09,790,146,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,682.09,790,134,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,682.09,790,122,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,682.09,790,110,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
NVIDIA VCQM4000-PB,"Chipset:Quadro M4000,Memory:8GBCore Clock:N/A",Chipset:Quadro M4000,Memory:8GBCore Clock:N/A,,682.09,790,98,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,551.62,769.99,196,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,551.62,769.99,178,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,551.62,769.99,161,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,551.62,769.99,222,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,551.62,769.99,210,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,551.62,769.99,304,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,551.62,769.99,266,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,551.62,769.99,237,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Gigabyte GV-N1070WF2OC-8GD,"Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz",Chipset:GeForce GTX 1070,Memory:8GBCore Clock:1.56GHz,,551.62,769.99,214,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,644.19,764.98,151,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,644.19,764.98,136,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,644.19,764.98,197,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,644.19,764.98,185,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,644.19,764.98,273,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,644.19,764.98,236,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,644.19,764.98,209,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,644.19,764.98,186,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
MSI GeForce GTX 1080 TI ARMOR 11G OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.48GHz,,644.19,764.98,168,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,594.46,759.99,13,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,594.46,759.99,8,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,594.46,759.99,118,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,594.46,759.99,167,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,594.46,759.99,118,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,594.46,759.99,86,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,594.46,759.99,63,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,594.46,759.99,45,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
EVGA 11G-P4-6696-KR,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.56GHz,,594.46,759.99,27,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,666.59,759.99,149,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,666.59,759.99,134,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,666.59,759.99,196,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,666.59,759.99,184,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,666.59,759.99,272,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,666.59,759.99,234,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,666.59,759.99,208,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,666.59,759.99,185,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
MSI GeForce GTX 1080 Ti GAMING X 11G,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,666.59,759.99,167,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,535.03,759.99,150,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,535.03,759.99,135,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,535.03,759.99,197,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,535.03,759.99,185,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,535.03,759.99,273,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,535.03,759.99,235,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,535.03,759.99,209,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,535.03,759.99,185,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Zotac ZT-P10810C-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.65GHz,,535.03,759.99,168,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,580.1,759.99,196,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,580.1,759.99,178,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,580.1,759.99,161,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,580.1,759.99,222,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,580.1,759.99,210,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,580.1,759.99,304,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,580.1,759.99,266,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,580.1,759.99,237,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Zotac ZT-P10810D-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.57GHz,,580.1,759.99,214,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,600.92,759.99,47,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,600.92,759.99,35,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,600.92,759.99,131,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,600.92,759.99,119,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,600.92,759.99,107,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,600.92,759.99,95,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,600.92,759.99,83,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,600.92,759.99,71,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
PNY VCGGTX1080T11XGPB-OC,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.53GHz,,600.92,759.99,59,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,598.25,754.98,150,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,598.25,754.98,135,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,598.25,754.98,197,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,598.25,754.98,185,San Francisco,,2011 Interiors Blvd,,South San Francisco,California,United States of America
Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,598.25,754.98,273,New Jersey,,2007 Zagora St,,South Brunswick,New Jersey,United States of America
Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,598.25,754.98,235,"Seattle, Washington",,2004 Charade Rd,,Seattle,Washington,United States of America
Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,598.25,754.98,209,Toronto,,147 Spadina Ave,,Toronto,Ontario,Canada
Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,598.25,754.98,186,Sydney,,12-98 Victoria Street,,Sydney,New South Wales,Australia
Zotac ZT-P10810G-10P,"Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz",Chipset:GeForce GTX 1080 Ti,Memory:11GBCore Clock:1.51GHz,,598.25,754.98,168,Mexico City,,Mariano Escobedo 9991,,Monterrey,Nuevo León,Mexico
Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz,,633.29,749.99,12,Beijing,,40-5-12 Laogianggen,,Beijing,Shenzhen,China
Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz,,633.29,749.99,7,Bombay,,1298 Vileparle (E),,Bombay,Maharashtra,India
Gigabyte GV-N98TWF3OC-6GD,"Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz",Chipset:GeForce GTX 980 Ti,Memory:6GBCore Clock:1.06GHz,,633.29,749.99,117,"Southlake, Texas",,2014 Jabberwocky Rd,,Southlake,Texas,United States of America
